-25.42999268	-4.32995605	6.3400116
-25.47998047	-3.859985351	6.0900116
-25.70996094	-3.25	4.20001221
-25.57995606	-0.979980471	6.66000366
-25.84997559	-1.07995605	4.07000732
-25.88000488	-0.51000977	4.14001465
-26.0199585	1.690063479	4.04000854
-26.05999756	-0.64990234	3.81001282
-26.17999268	0.950073239	4.93000793
-25.64996338	1.80004883	4.08000183
-25.57995606	0.33007813	3.80000305
-25.57000732	-0.14990234	3.91000366
-25.5199585	-0.64990234	3.53001404
-25.60998535	-1.51989746	5.79000854
-25.55999756	-2.01989746	5.22000122
-25.40997315	-4.489990231	4.1000061
-26.11999512	1.23999023	5.07000732
-26.07995606	0.73010254	4.70001221
-26.01000977	0.22009277	3.62001038
-25.57995606	-2.15991211	5.30000305
-25.61999512	-1.609985351	5.62001038
-25.59997559	-0.059936521	3.86000061
-25.60998535	1.010009769	3.41000366
-25.67999268	1.59008789	4.32000732
-25.4699707	-4.229980471	4.0900116
-25.57000732	-3.56994629	3.36000061
-25.53997803	-3.15991211	4.05000305
-25.47998047	-2.32995605	5.37001038
-25.5	-1.359985351	5.86000061
-25.45996094	-0.9699707	6.69000244
-25.7199707	-0.51000977	3.95001221
-25.5	-0.429931641	6.58000183
-25.70996094	-0.059936521	4.40000916
-25.82000732	0.60009766	3.64001465
-26	0.020019529	3.76000977
-25.67999268	-1.07995605	6.68000793
-25.94000244	-0.61999512	3.95001221
-25.72998047	-1.53991699	5.80000305
-25.78997803	-1.9699707	4.67001343
-25.7699585	-2.559936521	4.5
-25.5	-4.07995605	6.58000183
-25.76000977	-2.729980471	4.54000854
-25.82000732	-1.7199707	4.6000061
-25.73999024	-1.39990234	5.75
-25.70996094	-1.02990723	6.58000183
-25.78997803	0.0300293	6.29000854
-25.98999024	0.85009766	4.49000549
-25.95001221	1.200073239	5.37001038
-26.28997803	1.60998535	3.98001099
-26.25	0.56005859	3.54000854
-25.91998291	-0.52990723	6.69000244
-26.19000244	-0.049926761	3.81001282
-25.95001221	-1.479980471	5.57000732
-26	-1.88000488	4.68000793
-25.9699707	-2.43994141	4.51000977
-25.2199707	-1.309936521	5.67001343
-25.22998047	-2.06994629	5.21000671
-25.20001221	-2.359985351	5.3500061
-25.22998047	-4.27990723	4.02000427
-25.20996094	-4.58996582	4.06001282
-25.19000244	-4.89001465	4.06001282
-25.29998779	-1.88000488	5.32000732
-25.19000244	-5.2199707	6.63000488
-25.15997315	-1.27990723	5.70001221
-25.17999268	-0.76000977	5.74000549
-25.10998535	0.18005371	3.48001099
-25.2199707	0.270019529	5.66000366
-25.22998047	0.7800293	5.52000427
-25.19000244	1.940063479	4.1000061
-25.19000244	-5.16992187	6.61000061
-25.22998047	-4.64001465	6.55000305
-25.25	1.08007813	5.44000244
-25.17999268	-0.03991699	5.48001099
-25.09997559	-0.64990234	5.79000854
-25.32000732	-0.27990723	3.55000305
-25.10998535	-2.64990234	4.32000732
-25.08996582	-3.179931641	4.11000061
-26.13000488	0.61999512	6.98001099
-26.19000244	0.08007813	6.88000488
-26.11999512	1.91003418	8.54000854
-25.53997803	0.450073239	7.91000366
-26.34997559	1.97009278	8.44000244
-25.80999756	0.11999512	8.14001465
-25.79998779	1.16003418	7.12001038
-25.39996338	0.30004883	8.51000977
-25.45001221	0.85998535	8.29000854
-25.64001465	0.48010254	8.3400116
-25.58996582	-0.14990234	8.45001221
-25.63000488	0.18005371	8.41000366
-25.97998047	1.06005859	7.19000244
-25.82995606	0.30004883	8.43000793
-25.78997803	-0.26000977	8.40000916
-25.13000488	1.66003418	8.19000244
-25.2199707	1	6.89001465
-25.27996826	-0.359985351	8.37001038
-25.32995606	1.35998535	7.18000793
-25.25	1.17004395	8.20001221
-25.20001221	0.650024409	7.38000488
-25.36999512	-0.19995117	8.42001343
-26.28997803	1.91003418	3.99000549
-26.25	1.60009766	7.66000366
-25.65997315	0.63000488	3.68000793
-25.57995606	1.390014649	7.28001404
-25.51000977	1.7800293	4.64001465
-25.4699707	-0.429931641	3.88000488
-25.27996826	-4.51989746	4.07000732
-25.28997803	-1.44995117	5.70001221
-25.20001221	1.640014649	8.22000122
-26.10998535	0.29003906	6.95001221
-25.45001221	-0.82995605	6.55000305
-25.47998047	-4.33996582	4.31001282
-25.53997803	-3.40991211	5.73001099
-25.78997803	0.05004883	8.38000488
-25.17999268	1.23010254	4.21000671
-26.22998047	1.35009766	7.72000122
-25.9699707	1.59008789	5.32000732
-25.13000488	-0.08996582	3.67001343
-25.7199707	-0.52990723	6.68000793
-25.13000488	0.48999023	3.55000305
-25.14001465	-1.78991699	5.68000793
-20.27996826	-10.17993164	2.1000061
-20.52996826	-10.18994141	2
-19.84997559	-10.32995605	2.49000549
-20.07000732	-10.72998047	2.05000305
-20.64001465	-12.09997559	5.56001282
-21.39996338	-12.28991699	6.80000305
-20.14996338	-5.65991211	5.03001404
-20	-5.95996094	6.24000549
-20.25	-6.65991211	3.54000854
-20.08996582	-6.90991211	4.91000366
-19.94000244	-7.5	6.03001404
-20.19000244	-8.239990231	3.17001343
-19.90997315	-7.76989746	6.16000366
-20.0199585	-8.429931641	4.70001221
-20.25	-9.429931641	2.01000977
-20.22998047	-9.70996094	2.03001404
-20.01000977	-9.40991211	4.27000427
-19.85998535	-9.61999512	5.61000061
-19.95001221	-9.61999512	5.37001038
-20.07000732	-8.599975591	4.80000305
-20.33996582	-9.39001465	1.82000732
-20.10998535	-8.32995605	4.65000916
-20.0199585	-7.38000488	6.02000427
-20.27996826	-8.109985351	3.16000366
-20.01000977	-6.63000488	6.55000305
-20.16998291	-7.06994629	4.80000305
-20.09997559	-5.78991699	6.17001343
-20.14001465	-5.53991699	5.89001465
-21.14996338	-5.39990234	4.96000671
-20.98999024	-5.65991211	6.38000488
-20.9699707	-5.95996094	6.36000061
-20.80999756	-7.95996094	6.83000183
-21.36999512	-6.77990723	2.95001221
-21.08996582	-5.57995605	6.37001038
-21.29998779	-6.19995117	3.95001221
-21.32000732	-5.549926761	4.01000977
-20.38000488	-5.729980471	5.92001343
-20.32995606	-6.20996094	6
-20.41998291	-7.57995605	4.49000549
-20.5	-8.39990234	3.20001221
-20.26000977	-8.26000977	5.67001343
-20.45996094	-9.41992187	3.0900116
-20.10998535	-8.979980471	6.66000366
-22.23999024	-5.359985351	3.90000916
-22.2199707	-5.66992187	3.95001221
-22.11999512	-6.81994629	4.24000549
-21.95001221	-7.059936521	5.72000122
-21.79998779	-8.03991699	6.58000183
-21.91998291	-8.69995117	5.14001465
-21.95996094	-9.179931641	4.48001099
-21.94000244	-9.45996094	4.5
-22.0199585	-9.429931641	4.51000977
-22.04998779	-8.08996582	4.97000122
-21.98999024	-7.559936521	5.8500061
-22.03997803	-6.95996094	5.72000122
-22.17999268	-7	4.33000183
-22.08996582	-6.349975591	5.6000061
-22.11999512	-6.059936521	5.49000549
-22.14001465	-5.36999512	5.69000244
-20.28997803	-8.83996582	6.51000977
-20.63000488	-9.179931641	3.13000488
-20.36999512	-7.76000977	6.45001221
-20.64996338	-8.57995605	3.33000183
-20.52996826	-6.33996582	5.74000549
-20.54998779	-5.739990231	5.89001465
-21.67999268	-5.32995605	3.02000427
-21.5199585	-6.01989746	4.18000793
-21.59997559	-6.809936521	2.97000122
-21.35998535	-8.40991211	4.33000183
-21.13000488	-9.41992187	6.04000854
-23.29998779	-5.90991211	2.76000977
-23.02996826	-5.45996094	5.64001465
-23.0199585	-5.76989746	5.6000061
-23.03997803	-6.489990231	5.02000427
-23.02996826	-6.809936521	4.90000916
-23.03997803	-7.15991211	4.66000366
-22.84997559	-7.609985351	6.19000244
-22.9699707	-8.609985351	4.51000977
-22.95001221	-8.89001465	4.52000427
-22.94000244	-9.20996094	4.36000061
-22.94000244	-9.799926761	4.11000061
-22.97998047	-9.36999512	4.66000366
-23.05999756	-8.58996582	4.5
-22.90997315	-7.849975591	6.19000244
-22.95001221	-7.57995605	6.12001038
-22.9699707	-7.32995605	6
-23.07995606	-7.31994629	4.87001038
-23.22998047	-6.68994141	3.86000061
-23.27996826	-6.4699707	3.53001404
-23.09997559	-5.609985351	5.68000793
-23.13000488	-5.32995605	5.54000854
-21.5	-8.82995605	4.3500061
-21.52996826	-8.299926761	4.3500061
-21.45001221	-6.16992187	6.3400116
-21.76000977	-5.799926761	3.63000488
-22.53997803	-5.429931641	3.72000122
-22.33996582	-5.429931641	5.65000916
-22.60998535	-6.2199707	2.5900116
-22.27996826	-6.39990234	5.67001343
-22.35998535	-7.179931641	4.49000549
-22.20001221	-7.299926761	5.96000671
-24.20001221	-5.88000488	3.16000366
-24.16998291	-6.14990234	3.26000977
-24.13000488	-6.36999512	3.58000183
-24.04998779	-6.479980471	4.29000854
-23.97998047	-6.64001465	4.83000183
-24.0199585	-7.429931641	3.98001099
-23.86999512	-7.64990234	5.32000732
-23.91998291	-8.13000488	4.56001282
-23.91998291	-8.44995117	4.42001343
-23.85998535	-8.61999512	4.8500061
-24	-8.359985351	4.31001282
-23.94000244	-7.5	5.38000488
-23.95996094	-7.20996094	5.33000183
-24.08996582	-6.51000977	4.52000427
-24.19000244	-6.41992187	3.63000488
-24.2199707	-6.20996094	3.30000305
-24.26000977	-5.549926761	3.46000671
-22.39001465	-8.51000977	4.79000854
-22.30999756	-7.64001465	6.1000061
-22.40997315	-6.65991211	5.71000671
-22.45001221	-6.15991211	5.6000061
-22.47998047	-5.599975591	5.72000122
-22.72998047	-6.349975591	2.81001282
-23.57000732	-6.20996094	3.3500061
-23.52996826	-6.66992187	3.5
-23.34997559	-7.27990723	4.8500061
-23.32000732	-8.33996582	4.54000854
-23.2699585	-8.77990723	4.74000549
-23.36999512	-9.179931641	4.82000732
-23.32000732	-7.76989746	6.05000305
-23.47998047	-7.58996582	4.77000427
-23.53997803	-7.16992187	4.3500061
-23.67999268	-6.32995605	3.39001465
-23.73999024	-5.86999512	3.1000061
-24.48999024	-5.41992187	3.78001404
-24.33996582	-6.66992187	4.6000061
-24.35998535	-7.31994629	4.04000854
-24.2199707	-7.5	5.24000549
-24.20001221	-7.989990231	5.19000244
-24.02996826	-8.06994629	6.76000977
-24.2699585	-7.88000488	5.95001221
-24.44000244	-7.13000488	4.75
-24.57995606	-6.90991211	3.5
-24.63000488	-5.81994629	3.6000061
-24.83996582	-6.559936521	3.19000244
-24.85998535	-6.03991699	3.25
-24.89996338	-5.5	3.78001404
-24.30999756	-5.63000488	3.38000488
-24.28997803	-6.11999512	3.3500061
-24.28997803	-7.059936521	4.1000061
-24.36999512	-7.43994141	6.13000488
-23.91998291	-7.77990723	6.66000366
-23.88000488	-7.31994629	5.45001221
-23.84997559	-6.849975591	4.43000793
-23.82995606	-6.38000488	3.6000061
-23.82995606	-5.86999512	3.29000854
-23.26000977	-5.82995605	2.81001282
-23.29998779	-7.19995117	4.64001465
-23.28997803	-7.66992187	4.8400116
-23.25	-8.16992187	4.57000732
-24.77996826	-5.349975591	3.75
-24.75	-5.849975591	3.44000244
-24.77996826	-6.76989746	4.93000793
-24.69000244	-6.849975591	3.01000977
-24.32000732	-7.16992187	4.06001282
-24.36999512	-6.599975591	4.66000366
-24.32000732	-6.11999512	3.3500061
-22.88000488	-7.93994141	6.19000244
-22.89001465	-7.40991211	6.15000916
-22.89996338	-6.41992187	5.39001465
-22.90997315	-5.89001465	5.57000732
-22.94000244	-5.36999512	5.54000854
-22.41998291	-5.38000488	5.69000244
-22.38000488	-6.349975591	5.69000244
-22.23999024	-6.489990231	2.87001038
-22.35998535	-7.28991699	6.05000305
-22.25	-8.349975591	4.58000183
-23.73999024	-5.809936521	3.24000549
-23.77996826	-7.18994141	5.25
-23.69000244	-8.18994141	4.32000732
-23.80999756	-8.06994629	6.71000671
-23.25	-9.07995605	4.67001343
-23.26000977	-8.53991699	4.53001404
-23.30999756	-7.95996094	4.89001465
-23.32995606	-6.89001465	4.30000305
-21.77996826	-8.01000977	4.71000671
-21.86999512	-6.91992187	5.64001465
-21.85998535	-6.41992187	5.19000244
-21.75	-6.52990723	2.88000488
-21.82000732	-5.9699707	3.94000244
-21.85998535	-5.429931641	4.41000366
-21.22998047	-5.64001465	2.80000305
-22.80999756	-5.66992187	5.58000183
-22.66998291	-5.78991699	2.69000244
-22.77996826	-6.16992187	5.25
-22.64996338	-6.28991699	2.64001465
-22.75	-6.66992187	5.01000977
-22.77996826	-7.099975591	6.04000854
-22.64996338	-8.64001465	4.54000854
-22.36999512	-7.40991211	5.98001099
-22.36999512	-6.89001465	5.5900116
-22.38000488	-5.81994629	4.92001343
-20.92999268	-5.809936521	6.36000061
-20.88000488	-5.36999512	4.82000732
-20.22998047	-7.14990234	4.21000671
-20.30999756	-7.53991699	6.29000854
-20.14001465	-8.16992187	3.25
-21.75	-5.32995605	4.15000916
-21.7199707	-5.82995605	3.86000061
-21.69000244	-6.33996582	3.6000061
-21.76000977	-6.75	5.47000122
-21.67999268	-8.26000977	4.76000977
-21.23999024	-8.01989746	4.58000183
-21.28997803	-5.86999512	3.90000916
-21.2699585	-5.359985351	3.05000305
-19.84997559	-5.61999512	5.43000793
-20.76000977	-5.64990234	5.91000366
-20.52996826	-7.739990231	2.79000854
-20.15997315	-8.679931641	3.43000793
-20.33996582	-7.9699707	6.77000427
-20.15997315	-8.14990234	3.11000061
-20.27996826	-6.9699707	4.75
-19.91998291	-7.86999512	3.51000977
-19.85998535	-7.049926761	4.91000366
-19.84997559	-6.599975591	5.38000488
-20.03997803	-5.809936521	3.79000854
-20.0199585	-5.70996094	6.31001282
-20.05999756	-6.69995117	5.05000305
-19.91998291	-7.479980471	6.14001465
-20.11999512	-7.66992187	3.5900116
-20.77996826	-5.44995117	6.18000793
-21	-5.479980471	6.27000427
-21.76000977	-5.89990234	3.79000854
-20.14001465	-7.429931641	3.81001282
-19.95996094	-7.28991699	6.0900116
-20.26000977	-5.76000977	6.07000732
-20.22998047	-6.32995605	6.06001282
-20.14001465	-7.489990231	6.21000671
-20.14996338	-7.979980471	5.71000671
-22.02996826	-5.31994629	3.95001221
-21.88000488	-6.109985351	5.11000061
-22.54998779	-6.479980471	5.15000916
-22.54998779	-6.01000977	5.48001099
-22.55999756	-5.52990723	5.72000122
-20.82995606	-7.65991211	6.67001343
-21.16998291	-5.799926761	6.48001099
-22.80999756	-5.57995605	5.68000793
-23.63000488	-5.39001465	3.54000854
-21.95001221	-5.90991211	5.19000244
-22.2699585	-5.429931641	4.0900116
-22.13000488	-6.18994141	5.28001404
-22.36999512	-5.76000977	2.64001465
-23.89001465	-5.83996582	3.22000122
-24.47998047	-6.18994141	3.32000732
-24.5	-5.68994141	3.52000427
-22.82995606	-6.76989746	4.46000671
-22.79998779	-6.38000488	5.21000671
-23.02996826	-5.51989746	3.08000183
-22.82000732	-5.429931641	5.64001465
-23.01000977	-5.64990234	5.6000061
-24.72998047	-6.31994629	3.28001404
-24.40997315	-7.40991211	6.28001404
-23.90997315	-5.31994629	3.69000244
-24.09997559	-5.4699707	3.52000427
-24.75	-6.38000488	3.28001404
-24.7699585	-5.86999512	3.45001221
-24.7699585	-5.40991211	3.8400116
-24.95996094	-5.39990234	3.95001221
-24.9699707	-5.89001465	3.46000671
-20.67999268	1.18005371	3.70001221
-20.5199585	0.820068359	5.05000305
-20.57000732	-1.63000488	3.28001404
-20.30999756	-1.309936521	5.87001038
-20.2699585	-1.57995605	6.08000183
-20.40997315	-2.36999512	4.31001282
-20.26000977	-2.679931641	5.5900116
-20.17999268	-3.929931641	5.74000549
-20.0199585	-4.95996094	6.57000732
-20.09997559	-5.02990723	6.58000183
-20.15997315	-4.82995605	6.13000488
-20.25	-3.95996094	5.74000549
-20.35998535	-2.32995605	5.64001465
-20.35998535	-1.52990723	6.08000183
-20.59997559	-0.989990231	4.0900116
-21.39996338	0.020019529	5.64001465
-21.58996582	-0.929931641	3.27000427
-21.47998047	-1.39990234	4.03001404
-21.42999268	-1.64001465	4.41000366
-21.32995606	-1.76000977	5.21000671
-21.39996338	-2.359985351	4.24000549
-21.34997559	-2.94995117	4.51000977
-21.32000732	-3.27990723	4.5
-21.2199707	-3.32995605	5.49000549
-21.10998535	-3.77990723	6.29000854
-21.14001465	-4.64001465	5.47000122
-21.16998291	-5.07995605	4.98001099
-21.11999512	-4.18994141	6.74000549
-21.16998291	-3.91992187	6.46000671
-21.19000244	-3.599975591	6.40000916
-21.27996826	-3.4699707	5.62001038
-21.41998291	-3.06994629	4.54000854
-21.45996094	-2.77990723	4.36000061
-21.58996582	-2.32995605	3.36000061
-21.61999512	-2	3.31001282
-21.55999756	-1.429931641	4.13000488
-21.67999268	-1.36999512	3.07000732
-21.66998291	-0.94995117	3.30000305
-21.44000244	0.54003906	6.3400116
-20	-2.90991211	3.40000916
-20.07000732	-1.83996582	3.28001404
-20.90997315	1.440063479	4.73001099
-20.64996338	-1.299926761	5.77000427
-20.7699585	-2.26000977	4.02000427
-20.60998535	-2.359985351	5.58000183
-20.63000488	-3	5.02000427
-20.52996826	-4.44995117	5.18000793
-20.36999512	-5.14001465	6.30000305
-22.34997559	0.48999023	6
-22.32995606	0.17004395	6.07000732
-22.41998291	-0.51000977	4.79000854
-22.28997803	-1.31994629	5.58000183
-22.2199707	-1.51000977	6.13000488
-22.20001221	-1.82995605	6.18000793
-22.22998047	-2.69995117	5.44000244
-22.23999024	-3.51000977	4.8500061
-22.14996338	-3.609985351	5.68000793
-22.09997559	-3.83996582	5.99000549
-22.32000732	-5.20996094	3.19000244
-22.28997803	-4.64990234	4.61000061
-22.23999024	-3.7199707	5.64001465
-22.35998535	-3.61999512	4.66000366
-22.39001465	-3.33996582	4.46000671
-22.40997315	-3	4.46000671
-22.32000732	-2.349975591	5.61000061
-22.36999512	-1.26000977	5.80000305
-22.47998047	-0.76000977	5
-22.41998291	0.25	6.13000488
-22.45001221	0.63000488	6.19000244
-22.48999024	0.900024409	5.88000488
-20.57000732	-5.179931641	5.99000549
-20.65997315	-4.82995605	5.29000854
-20.72998047	-4.36999512	4.91000366
-20.77996826	-3.2199707	5.0900116
-20.7699585	-2.559936521	5.54000854
-20.80999756	-1.36999512	5.8400116
-21.0199585	-1.979980471	3.42001343
-21.03997803	-0.729980471	4.02000427
-21.20001221	0.7800293	3.32000732
-21.67999268	-0.19995117	5.87001038
-21.90997315	-0.849975591	3.25
-21.75	-1.52990723	4.45001221
-21.64996338	-1.82995605	5.17001343
-21.69000244	-2.51000977	4.5
-21.55999756	-3.299926761	5.25
-21.35998535	-4.429931641	6.57000732
-23.58996582	0.60998535	3.61000061
-23.5199585	0.43005371	4.21000671
-23.30999756	0.60998535	6.26000977
-23.2699585	0.36999512	6.51000977
-23.22998047	-1.02990723	6.13000488
-23.23999024	-1.429931641	5.83000183
-23.19000244	-2	6.05000305
-23.26000977	-2.57995605	5
-23.28997803	-3.01989746	4.52000427
-23.32000732	-3.849975591	3.74000549
-23.28997803	-4.11999512	3.86000061
-23.25	-4.70996094	3.92001343
-23.07995606	-4.91992187	5.43000793
-23.14001465	-5	5.63000488
-23.35998535	-5.25	3.44000244
-23.35998535	-4.89990234	3.64001465
-23.34997559	-4.5	3.95001221
-23.36999512	-4.20996094	3.88000488
-23.36999512	-3.06994629	4.52000427
-23.27996826	-2.06994629	5.93000793
-23.39996338	-2	4.90000916
-23.30999756	-0.20996094	6.67001343
-23.35998535	0.450073239	6.6000061
-21.73999024	-5.13000488	4.16000366
-21.55999756	-3.979980471	6.51000977
-21.63000488	-3.57995605	5.95001221
-21.76000977	-2.64001465	5.38000488
-21.75	-1.979980471	5.82000732
-21.82995606	-1.599975591	5.19000244
-21.84997559	-0.32995605	5.88000488
-22.61999512	0.63000488	6.29000854
-22.89996338	-0.14990234	3.21000671
-22.66998291	-0.65991211	5.07000732
-22.57995606	-0.9699707	5.80000305
-22.4699707	-1.81994629	6.3500061
-22.48999024	-2.429931641	5.87001038
-22.54998779	-3.76989746	4.51000977
-22.57000732	-4.40991211	3.96000671
-22.48999024	-4.729980471	4.56001282
-24.39001465	1.73010254	5.48001099
-24.51000977	1.010009769	3.97000122
-24.41998291	-0.299926761	4.06001282
-24.25	-1.69995117	4.93000793
-24.20996094	-2.33996582	4.97000122
-24.20001221	-2.64990234	4.98001099
-24.19000244	-2.979980471	4.90000916
-24.20001221	-3.39001465	4.49000549
-24.22998047	-3.83996582	3.97000122
-24.16998291	-5.08996582	3.90000916
-24.23999024	-5.11999512	3.88000488
-24.28997803	-4.51989746	3.73001099
-24.32000732	-4.239990231	3.55000305
-24.30999756	-3.81994629	3.96000671
-24.27996826	-3.359985351	4.45001221
-24.26000977	-2.929931641	4.88000488
-24.33996582	-1.57995605	4.89001465
-24.32995606	-1.16992187	5.19000244
-24.52996826	-0.13000488	3.93000793
-24.57000732	0.16003418	3.66000366
-24.58996582	0.48999023	3.63000488
-24.60998535	0.85998535	3.71000671
-22.60998535	-4.75	4.81001282
-22.7199707	-4.43994141	3.95001221
-22.73999024	-3.86999512	4.05000305
-22.73999024	-3.20996094	4.47000122
-22.64001465	-1.679931641	6.23001099
-22.73999024	-0.64001465	6.01000977
-22.70001221	0.04003906	6.54000854
-23.94000244	0.79003906	3.61000061
-23.52996826	-0.94995117	6.6000061
-23.61999512	-2.349975591	4.99000549
-23.60998535	-2.89990234	4.73001099
-23.67999268	-3.64001465	3.77000427
-23.63000488	-4.109985351	3.88000488
-23.59997559	-5.15991211	3.63000488
-24.9699707	-4.61999512	6.3400116
-24.94000244	-4.89001465	6.51000977
-25.02996826	-4.58996582	6.3500061
-23.7199707	-5.16992187	3.72000122
-23.7699585	-4.03991699	3.89001465
-23.72998047	-3.27990723	4.75
-23.75	-2.729980471	4.78001404
-24.04998779	0.23999023	3.53001404
-24.85998535	0.46008301	3.48001099
-24.80999756	0.04003906	3.74000549
-24.77996826	-1.609985351	3.19000244
-24.5	-2.559936521	5.30000305
-24.54998779	-3.26989746	4.47000122
-24.53997803	-3.82995605	4.21000671
-24.51000977	-4.90991211	3.8500061
-24.63000488	-5.19995117	3.96000671
-24.64001465	-4.559936521	4.28001404
-24.66998291	-4.01000977	4.27000427
-24.72998047	-2.929931641	4.31001282
-24.61999512	-1.989990231	5.8500061
-25.04998779	0.640014649	3.28001404
-24.89996338	-5.01000977	3.27000427
-24.95996094	-4.44995117	4.1000061
-24.98999024	-3.90991211	4.29000854
-25.01000977	-3.39990234	4.31001282
-24.66998291	0.31005859	6.04000854
-24.55999756	0.200073239	3.68000793
-24.64001465	-0.18994141	5.8400116
-24.61999512	-0.68994141	5.65000916
-24.55999756	-1.65991211	5.28001404
-24.53997803	-2.14990234	5.3500061
-24.4699707	-3.15991211	4.57000732
-24.39996338	-4.14990234	4.01000977
-24.36999512	-4.64990234	3.8500061
-24.35998535	-5.13000488	3.97000122
-23.91998291	-4.28991699	3.8400116
-24	-3.19995117	4.61000061
-24.02996826	-2.68994141	4.97000122
-24.03997803	-2.179931641	4.70001221
-24.07000732	-1.64990234	4.81001282
-24.10998535	-1.11999512	5.29000854
-24.16998291	0.43005371	5.26000977
-24.10998535	0.88000488	3.67001343
-23.53997803	0.5	3.41000366
-23.61999512	0.10009766	5.38000488
-23.63000488	-0.82995605	6.37001038
-23.5	-2.349975591	4.94000244
-23.4699707	-2.83996582	4.63000488
-23.44000244	-3.32995605	4.52000427
-23.38000488	-3.849975591	3.70001221
-25	0.510009769	3.55000305
-25.05999756	-0.39001465	5.55000305
-25.03997803	-0.88000488	5.61000061
-25.02996826	-1.36999512	5.69000244
-25.01000977	-1.849975591	5.72000122
-24.94000244	-2.39001465	4.55000305
-24.89996338	-2.88000488	4.28001404
-24.80999756	-4.849975591	3.96000671
-24.39001465	-5.01000977	3.79000854
-24.40997315	-4.45996094	3.91000366
-24.45996094	-3.89001465	4.33000183
-24.48999024	-3.349975591	4.56001282
-24.5	-2.809936521	4.3400116
-24.58996582	-1.679931641	5.3400116
-24.66998291	-0.03991699	5.8400116
